from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
2992243,2992242,,,343874173,313314936,3,
2992243,2992242,,,313320197,338818008,3,
2992243,2992242,,,343870871,316763795,3,
2992243,2992242,,,343871458,313312510,3,
2992243,2992242,,,343874291,338803153,3,
2992243,2992242,,,343873140,325553764,3,
2992243,2992242,,,340735459,338817651,3,
2992243,2992242,,,343871619,313318574,3,
2992252,2992251,,,340738542,340738350,0,
2992297,2992298,,,343873807,343872347,0,
2992297,2992298,,,343873903,343873622,0,
2992297,2992298,,,343873131,343872027,0,
2992297,2992298,,,343872257,343874089,0,
2992297,2992298,,,343870908,343874359,0,
2992297,2992298,,,343870866,343874341,0,
2992297,2992298,,,343871533,343872527,0,
2992297,2992298,,,343870644,343873063,0,
2992297,2992298,,,343870908,343871894,0,
2992297,2992298,,,343873807,343870306,0,
2992297,2992298,,,343871521,343870537,0,
2992297,2992298,,,343870644,343871361,0,
2992297,2992298,,,343873204,343873214,0,
2992297,2992298,,,343870827,343870330,0,
2992297,2992298,,,343872829,343873894,0,
2992297,2992298,,,343873131,343871351,0,
2992297,2992298,,,343872358,343874272,0,
2992297,2992298,,,343872829,343870607,0,
2992297,2992298,,,343870953,343870747,0,
2992297,2992298,,,343872091,343871956,0,
2992297,2992298,,,343870827,343873721,0,
2992297,2992298,,,343871764,343873969,0,
2992297,2992298,,,343870559,343872454,0,
2992297,2992298,,,343870526,343872684,0,
2992297,2992298,,,343872091,343872795,0,
2992297,2992298,,,343871764,343873816,0,
2992297,2992298,,,343873903,343873983,0,
2992297,2992298,,,343872257,343873971,0,
2992297,2992298,,,343870526,343870425,0,
2992297,2992298,,,343871533,343870439,0,
2992297,2992298,,,343873754,343870747,0,
2992297,2992298,,,343870866,343873801,0,
2992297,2992298,,,343874219,343873372,0,
2992297,2992298,,,343874219,343872964,0,
2992299,2992298,,,313319648,341105402,0,
2992299,2992298,,,313319648,343873575,0,
2992299,2992298,,,313319648,313313401,0,
2992391,2992393,,,341106383,313314743,0,
2992391,2992393,,,342676015,313314743,0,
2992391,2992393,,,340721833,313314743,0,
2992393,2992394,,,260634464,260634468,0,
2992399,2992401,,,341106818,325551645,0,
2992399,2992401,,,341108587,325557685,0,
2992400,2992401,,,343871593,343873687,0,
2992400,2992401,,,341107473,325544123,0,
2992400,2992401,,,325555119,325553079,0,
2992400,2992401,,,325556489,325546588,0,
2992400,2992401,,,341106307,325547001,0,
2992400,2992401,,,338804528,338803947,0,
2992400,2992401,,,325556794,325544123,0,
2992400,2992401,,,338802096,338804825,0,
2992400,2992401,,,325556920,313310913,0,
2992400,2992401,,,338805478,338805294,0,
2992400,2992401,,,338805816,338803966,0,
2992400,2992401,,,325556800,325549978,0,
2992400,2992401,,,325551358,338800024,0,
2992400,2992401,,,325558235,325553934,0,
2992400,2992401,,,338801445,338802819,0,
2992400,2992401,,,325554909,325549978,0,
2992400,2992401,,,338806594,338803966,0,
2992400,2992401,,,338805356,338803947,0,
2992400,2992401,,,338805948,338801955,0,
2992400,2992401,,,338800931,338802872,0,
2992400,2992401,,,325543828,331295134,0,
2992400,2992401,,,338802386,338805807,0,
2992400,2992401,,,338806614,338806881,0,
2992400,2992401,,,325549480,325553934,0,
2992400,2992401,,,325543828,325552681,0,
2992400,2992401,,,325557384,325544892,0,
2992400,2992401,,,338806823,338800051,0,
2992400,2992401,,,343870956,343872609,0,
2992400,2992401,,,341105357,342671596,0,
2992400,2992401,,,338801698,338800506,0,
2992400,2992401,,,325545608,338800506,0,
2992400,2992401,,,325543833,325544892,0,
2992400,2992401,,,325547849,325553079,0,
2992400,2992401,,,341105810,325553079,0,
2992400,2992401,,,325554024,325548728,0,
2992400,2992401,,,338804400,338805294,0,
2992400,2992401,,,334314043,325552501,0,
2992400,2992401,,,338803201,338805735,0,
2992400,2992401,,,338805003,338805032,0,
2992400,2992401,,,325553128,313318057,0,
2992400,2992401,,,338804916,338804825,0,
2992400,2992401,,,343874287,343873590,0,
2992400,2992401,,,325553855,325545373,0,
2992400,2992401,,,338803885,338805807,0,
2992400,2992401,,,343873339,343872784,0,
2992400,2992401,,,342676448,325550075,0,
2992400,2992401,,,338802790,338800506,0,
2992400,2992401,,,338805752,313317873,0,
2992400,2992401,,,325554279,325547001,0,
2992400,2992401,,,325557580,325554131,0,
2992400,2992401,,,338803152,338801955,0,
2992400,2992401,,,338804670,338802819,0,
2992400,2992401,,,343870592,313320222,0,
2992400,2992401,,,325553318,313310913,0,
2992400,2992401,,,340736353,325552501,0,
2992400,2992401,,,338786724,313317873,0,
2992400,2992401,,,338806903,325546588,0,
2992400,2992401,,,343870858,342671596,0,
2992400,2992401,,,325548137,325553659,0,
2992400,2992401,,,325558318,325553659,0,
2992400,2992401,,,325548853,325548728,0,
2992400,2992401,,,338805891,338805032,0,
2992400,2992401,,,325555025,325544123,0,
2992400,2992401,,,313317339,325550075,0,
2992400,2992401,,,325553022,325547001,0,
2992400,2992401,,,325554024,338806881,0,
2992400,2992401,,,325548861,325554131,0,
2992400,2992401,,,338802289,338802872,0,
2992400,2992401,,,343871880,325551464,0,
2992400,2992401,,,325557135,325551464,0,
2992400,2992401,,,343871549,325544123,0,
2992400,2992401,,,338800931,325553642,0,
2992400,2992401,,,343872370,343871254,0,
2992400,2992401,,,341105479,313313694,0,
2992400,2992401,,,325543828,325550075,0,
2992400,2992401,,,325543828,325553642,0,
2992400,2992401,,,343871927,343872343,0,
2992400,2992401,,,338803211,338800024,0,
2992400,2992401,,,341108217,341105732,0,
2992400,2992401,,,338803903,338800024,0,
2992400,2992401,,,325558761,313318057,0,
2992400,2992401,,,343872183,343874256,0,
2992400,2992401,,,313311598,313313694,0,
2992400,2992401,,,338800548,325552501,0,
2992400,2992401,,,338806234,338802077,0,
2992400,2992401,,,325543828,338803120,0,
2992401,2992400,,,338803118,338801426,0,
2992401,2992400,,,325557284,342673734,0,
2992401,2992400,,,338804154,338803862,0,
2992401,2992400,,,325557620,338805752,0,
2992401,2992400,,,325556892,325553620,0,
2992401,2992400,,,325551044,325550001,0,
2992401,2992400,,,313317298,338806236,0,
2992401,2992400,,,325551652,325555724,0,
2992401,2992400,,,338801806,338805991,0,
2992401,2992400,,,338806623,338807165,0,
2992401,2992400,,,340738413,325549524,0,
2992401,2992400,,,338800280,338803044,0,
2992401,2992400,,,338806613,338800637,0,
2992401,2992400,,,338801526,338805535,0,
2992401,2992400,,,338800237,338807160,0,
2992401,2992400,,,325554165,325554032,0,
2992401,2992400,,,325553079,338803507,0,
2992401,2992400,,,325544670,325554855,0,
2992401,2992400,,,325557859,325544231,0,
2992401,2992400,,,334297678,338803692,0,
2992401,2992400,,,325546207,325551568,0,
2992401,2992400,,,338806387,338803111,0,
2992401,2992400,,,325553079,313320013,0,
2992401,2992400,,,325558549,325553286,0,
2992401,2992400,,,325557620,338786724,0,
2992401,2992400,,,338804899,338801063,0,
2992401,2992400,,,338819476,338786724,0,
2992401,2992400,,,338800280,316799537,0,
2992401,2992400,,,338800559,338803799,0,
2992401,2992400,,,325557089,325559045,0,
2992401,2992400,,,338805429,338804443,0,
2992401,2992400,,,325553079,343872384,0,
2992401,2992400,,,334297678,338806236,0,
2992401,2992400,,,325554734,325551356,0,
2992401,2992400,,,325544402,325545837,0,
2992401,2992400,,,340737960,325550520,0,
2992401,2992400,,,338804039,338803953,0,
2992401,2992400,,,343864973,325549524,0,
2992401,2992400,,,340736879,313316501,0,
2992401,2992400,,,343864973,340737042,0,
2992401,2992400,,,338803585,338801868,0,
2992401,2992400,,,338806501,338807241,0,
2992401,2992400,,,338803991,338801868,0,
2992401,2992400,,,338803190,338802337,0,
2992401,2992400,,,313317298,340737042,0,
2992401,2992400,,,325555882,325554961,0,
2992401,2992400,,,313317298,325549524,0,
2992401,2992400,,,325554926,325550016,0,
2992401,2992400,,,338800497,338803547,0,
2992401,2992400,,,325546450,325550865,0,
2992401,2992400,,,325557284,325549661,0,
2992401,2992400,,,325551267,325558443,0,
2992401,2992400,,,338804820,338804347,0,
2992401,2992400,,,325557612,325545135,0,
2992401,2992400,,,325553079,343872651,0,
2992401,2992400,,,325556273,325551009,0,
2992401,2992400,,,338800280,338803507,0,
2992401,2992400,,,325553079,316799537,0,
2992401,2992400,,,338801220,338804846,0,
2992401,2992400,,,325552996,325552847,0,
2992401,2992400,,,334303870,338786724,0,
2992401,2992400,,,338803888,338802145,0,
2992401,2992400,,,334297678,325549524,0,
2992401,2992400,,,331284714,325548692,0,
2992401,2992400,,,325548832,325547668,0,
2992401,2992400,,,340736996,338823016,0,
2992401,2992400,,,338805110,338802639,0,
2992401,2992400,,,338800275,338801789,0,
2992401,2992400,,,325556709,325553293,0,
2992401,2992400,,,338807141,338801285,0,
2992401,2992400,,,338805938,338803002,0,
2992401,2992400,,,338803471,338801153,0,
2992401,2992400,,,338803168,338800125,0,
2992409,2992410,,,328328105,260627778,0,
2992409,2992410,,,313317519,343872102,0,
2992409,2992410,,,313319880,260627810,0,
2992409,2992410,,,313319880,313312354,0,
2992409,2992410,,,313318918,275177218,0,
2992409,2992410,,,313317619,278778411,0,
2992409,2992410,,,325549863,260627788,0,
2992409,2992410,,,313317619,343872441,0,
2992409,2992410,,,313317519,313314307,0,
2992409,2992410,,,313317519,260627806,0,
2992409,2992410,,,313317619,260627853,0,
2992409,2992410,,,313316025,273023592,0,
2992409,2992410,,,313312127,343870597,0,
2992409,2992410,,,313310615,260627778,0,
2992409,2992410,,,313312127,260627824,0,
2992409,2992410,,,313313995,260627841,0,
2992409,2992410,,,341108264,275177300,0,
2992409,2992410,,,313315068,273023578,0,
2992409,2992410,,,313311842,275177234,0,
2992409,2992410,,,313315943,260627853,0,
2992409,2992410,,,343873725,278778411,0,
2992409,2992410,,,313316518,260627848,0,
2992409,2992410,,,313313074,273023621,0,
2992409,2992410,,,331293712,260627798,0,
2992409,2992410,,,343871226,260627824,0,
2992409,2992410,,,341105999,278778411,0,
2992409,2992410,,,341105999,260627853,0,
2992409,2992410,,,343871774,260627841,0,
2992409,2992410,,,340722646,275177218,0,
2992409,2992410,,,325546644,275177276,0,
2992409,2992410,,,313319547,275177276,0,
2992409,2992410,,,316799625,275177202,0,
2992409,2992410,,,313319683,260627788,0,
2992409,2992410,,,313316061,278778411,0,
2992409,2992410,,,331283845,313314307,0,
2992409,2992410,,,316797370,273023621,0,
2992409,2992410,,,331283845,260627806,0,
2992409,2992410,,,313311119,273023640,0,
2992409,2992410,,,322004282,273023661,0,
2992409,2992410,,,313310672,273023606,0,
2992409,2992410,,,313314640,260627848,0,
2992409,2992410,,,313315943,343871155,0,
2992409,2992410,,,313310161,275177300,0,
2992409,2992410,,,313315943,278778411,0,
2992409,2992410,,,325544392,273023621,0,
2992409,2992410,,,313316518,343876075,0,
2992409,2992410,,,313319547,334307267,0,
2992409,2992410,,,313311119,343870715,0,
2992409,2992410,,,343871450,273023640,0,
2992409,2992410,,,313313995,341108429,0,
2992410,2992408,,,313314764,338822957,0,
2992410,2992408,,,313314786,281487231,0,
2992410,2992408,,,313311178,281489813,0,
2992410,2992408,,,313309855,281489248,0,
2992410,2992408,,,334298494,299969196,0,
2992410,2992408,,,313315662,313319194,0,
2992410,2992408,,,343871615,310482085,0,
2992410,2992408,,,313313400,284574495,0,
2992410,2992408,,,313318071,313319632,0,
2992410,2992408,,,313314764,325547843,0,
2992410,2992408,,,311198492,343870220,0,
2992410,2992408,,,313311178,325554549,0,
2992410,2992408,,,313315002,313313589,0,
2992410,2992408,,,313318129,281487234,0,
2992410,2992408,,,313316474,281487203,0,
2992410,2992408,,,313312911,313313304,0,
2992410,2992408,,,313313558,281487118,0,
2992410,2992408,,,313315662,281487203,0,
2992410,2992408,,,334298494,338822957,0,
2992410,2992408,,,313318129,338804929,0,
2992410,2992408,,,313313732,281487053,0,
2992410,2992408,,,311198492,281487053,0,
2992410,2992408,,,313313732,343870220,0,
2992410,2992408,,,313314786,302640072,0,
2992410,2992408,,,313320063,281488310,0,
2992410,2992408,,,313315243,281489627,0,
2992410,2992408,,,313314786,313312236,0,
2992410,2992408,,,313314258,281488153,0,
2992410,2992408,,,313314764,313311469,0,
2992410,2992408,,,313314786,328359470,0,
2992410,2992408,,,313314786,342675665,0,
2992410,2992408,,,313314764,299969196,0,
2992410,2992408,,,313314258,341106101,0,
2992410,2992408,,,313318071,342676561,0,
2992410,2992408,,,341105511,302640072,0,
2992410,2992408,,,341105511,281487231,0,
2992410,2992408,,,341106914,313313589,0,
2992410,2992408,,,313313241,338822410,0,
2992410,2992408,,,313319000,281488742,0,
2992410,2992408,,,313319000,313313084,0,
2992410,2992408,,,313311507,281487955,0,
2992410,2992408,,,313313241,284569947,0,
2992410,2992408,,,313311174,281488310,0,
2992410,2992408,,,313314258,310482085,0,
2992410,2992408,,,313311507,313320269,0,
2992410,2992408,,,313311507,343873168,0,
2992410,2992408,,,313313241,343872772,0,
2992488,2992489,,,313315880,313317531,0,
2992488,2992489,,,343862365,313310478,0,
2992488,2992489,,,325557802,313311138,0,
2992488,2992489,,,325557688,313311138,0,
2992488,2992489,,,328334267,313314196,0,
2992488,2992489,,,338806733,313315389,0,
2992488,2992489,,,325554406,313315389,0,
2992488,2992489,,,343865513,313318742,0,
2992488,2992489,,,313315843,313311554,0,
2992488,2992489,,,316799010,313311138,0,
2992488,2992489,,,325558589,313319653,0,
2992488,2992489,,,338804996,313311204,0,
2992488,2992489,,,313317894,313319394,0,
2992488,2992489,,,313318809,313318742,0,
2992488,2992489,,,338802710,313316505,0,
2992488,2992489,,,325558560,313310811,0,
2992488,2992489,,,313316154,313319269,0,
2992488,2992489,,,313315658,313314091,0,
2992488,2992489,,,316798752,313314091,0,
2992488,2992489,,,316798789,313319591,0,
2992488,2992489,,,338806363,313318301,0,
2992488,2992489,,,313314624,313319653,0,
2992488,2992489,,,325553385,313318221,0,
2992488,2992489,,,338804708,313319394,0,
2992488,2992489,,,316798635,313310478,0,
2992488,2992489,,,328330659,313318194,0,
2992488,2992489,,,338802071,313317189,0,
2992488,2992489,,,325546303,313315984,0,
2992488,2992489,,,325549051,313310478,0,
2992488,2992489,,,313313529,313317531,0,
2992488,2992489,,,321999692,313314196,0,
2992488,2992489,,,343865815,313316404,0,
2992488,2992489,,,316797274,313318221,0,
2992488,2992489,,,317624498,313313176,0,
2992488,2992489,,,325553769,313318221,0,
2992488,2992489,,,341105725,313319591,0,
2992488,2992489,,,313317913,313313176,0,
2992488,2992489,,,317621983,313319653,0,
2992488,2992489,,,338820044,313316505,0,
2992488,2992489,,,343871700,313316404,0,
2992488,2992489,,,325554548,313310811,0,
2992488,2992489,,,343872243,313318221,0,
2992488,2992489,,,331294981,313316404,0,
2992488,2992489,,,325557921,313317189,0,
2992488,2992489,,,341108138,313315984,0,
2992488,2992489,,,343865012,313310478,0,
2992488,2992489,,,341107121,313311393,0,
2992488,2992489,,,330566476,313314196,0,
2992488,2992489,,,313319851,313311554,0,
2992488,2992489,,,317622281,313316404,0,
2992488,2992489,,,325551906,313311204,0,
2992488,2992489,,,313309980,313310811,0,
2992488,2992489,,,338805646,313311554,0,
2992488,2992489,,,338806421,313316505,0,
2992488,2992489,,,325551796,313313281,0,
2992488,2992489,,,325557116,313310418,0,
2992488,2992489,,,338820370,313310478,0,
2992488,2992489,,,325552568,313319682,0,
2992488,2992489,,,325545141,313314196,0,
2992488,2992489,,,338805504,313317189,0,
2992488,2992489,,,316797928,313311393,0,
2992488,2992489,,,338803098,313310811,0,
2992488,2992489,,,343870699,313319591,0,
2992488,2992489,,,338803397,313310478,0,
2992488,2992489,,,313311742,313319591,0,
2992488,2992489,,,343869403,313310478,0,
2992488,2992489,,,338804539,313313281,0,
2992488,2992489,,,325558348,313314196,0,
2992488,2992489,,,317591509,313315389,0,
2992488,2992489,,,330558642,313315389,0,
2992488,2992489,,,343868631,313319591,0,
2992488,2992489,,,313312048,313310478,0,
2992488,2992489,,,325553061,313319682,0,
2992488,2992489,,,325554304,313311393,0,
2992488,2992489,,,316797119,313310418,0,
2992488,2992489,,,331294367,313311393,0,
2992488,2992489,,,325553750,313311393,0,
2992488,2992489,,,325545101,313316404,0,
2992488,2992489,,,313310949,313311554,0,
2992488,2992489,,,325547546,313310478,0,
2992488,2992489,,,338804930,313310478,0,
2992488,2992489,,,325547722,313319269,0,
2992488,2992489,,,316798338,313316404,0,
2992488,2992489,,,316796933,313317078,0,
2992488,2992489,,,338801798,313318194,0,
2992488,2992489,,,330563109,313318742,0,
2992488,2992489,,,313318384,313310811,0,
2992488,2992489,,,338805970,313313281,0,
2992488,2992489,,,313315058,313319269,0,
2992488,2992489,,,313318401,313313281,0,
2992488,2992489,,,342676451,313317078,0,
2992488,2992489,,,325545424,313318301,0,
2992488,2992489,,,343871612,313316404,0,
2992488,2992489,,,343867779,313318742,0,
2992488,2992489,,,342675721,313310811,0,
2992488,2992489,,,338802826,313310811,0,
2992488,2992489,,,325552533,313319682,0,
2992488,2992489,,,343876223,313313281,0,
2992488,2992489,,,313312230,313311393,0,
2992488,2992489,,,313313822,313316505,0,
2992488,2992489,,,313319183,313318742,0,
2992488,2992489,,,331294870,313315389,0,
2992488,2992489,,,313313087,313317531,0,
2992488,2992489,,,325555268,313314196,0,
2992488,2992489,,,343864604,313319269,0,
2992488,2992489,,,319705301,313310418,0,
2992488,2992489,,,325548216,313315389,0,
2992488,2992489,,,316798932,313318221,0,
2992488,2992489,,,340738404,313319591,0,
2992488,2992489,,,338800876,313310811,0,
2992488,2992489,,,317589915,313318301,0,
2992488,2992489,,,316797754,313317189,0,
2992488,2992489,,,343864342,313319394,0,
2992488,2992489,,,331294252,313319682,0,
2992488,2992489,,,343862249,313318301,0,
2992488,2992489,,,328325984,313311393,0,
2992488,2992489,,,313318335,313311204,0,
2992488,2992489,,,325555451,313313281,0,
2992488,2992489,,,313314566,313318301,0,
2992488,2992489,,,343863738,313318221,0,
2992488,2992489,,,317624470,313319269,0,
2992488,2992489,,,325558488,313316505,0,
2992488,2992489,,,343872972,313313281,0,
2992488,2992489,,,342676622,313311138,0,
2992488,2992489,,,325555907,313315984,0,
2992488,2992489,,,338803845,313311393,0,
2992488,2992489,,,338802342,313311393,0,
2992488,2992489,,,325554558,313319682,0,
2992488,2992489,,,338800164,313319591,0,
2992488,2992489,,,313313404,313311554,0,
2992488,2992489,,,316798614,313314091,0,
2992488,2992489,,,338807362,313318194,0,
2992488,2992489,,,313311639,313311204,0,
2992488,2992489,,,316799793,313318194,0,
2992488,2992489,,,316796888,313315984,0,
2992488,2992489,,,338800148,313310478,0,
2992488,2992489,,,325545337,313318194,0,
2992488,2992489,,,313312683,313314196,0,
2992488,2992489,,,343871245,313319269,0,
2992488,2992489,,,338817062,313319653,0,
2992488,2992489,,,325551115,313319394,0,
2992488,2992489,,,338807423,313314196,0,
2992488,2992489,,,343871264,313311138,0,
2992488,2992489,,,331294502,313319269,0,
2992488,2992489,,,313317494,313319682,0,
2992488,2992489,,,313314709,313315389,0,
2992488,2992489,,,331295353,313318301,0,
2992488,2992489,,,316798173,313317078,0,
2992488,2992489,,,313316069,313311554,0,
2992488,2992489,,,316797175,313311393,0,
2992488,2992489,,,338806355,313310811,0,
2992488,2992489,,,316799645,313319269,0,
2992488,2992489,,,325553865,313313281,0,
2992488,2992489,,,313317087,313319591,0,
2992488,2992489,,,343863032,313316404,0,
2992488,2992489,,,316797902,313318742,0,
2992488,2992489,,,317624295,313317531,0,
2992488,2992489,,,313310833,313317189,0,
2992488,2992489,,,338806330,313313281,0,
2992488,2992489,,,338807468,313319269,0,
2992488,2992489,,,328334396,313319591,0,
2992488,2992489,,,331294401,313318221,0,
2992488,2992489,,,325548004,313313281,0,
2992488,2992489,,,316797516,313318301,0,
2992488,2992489,,,313315765,313311204,0,
2992488,2992489,,,325553999,313311204,0,
2992488,2992489,,,313316781,313314091,0,
2992488,2992489,,,313313931,313311138,0,
2992488,2992489,,,316797782,313319394,0,
2992488,2992489,,,313313632,313315984,0,
2992488,2992489,,,338801477,313319394,0,
2992488,2992489,,,341106090,313319394,0,
2992488,2992489,,,328336494,313317078,0,
2992488,2992489,,,325549831,313313176,0,
2992488,2992489,,,343871221,313315389,0,
2992488,2992489,,,325554524,313318742,0,
2992488,2992489,,,338803760,313319269,0,
2992488,2992489,,,338804946,313311393,0,
2992488,2992489,,,317623840,313310418,0,
2992488,2992489,,,325547204,313313281,0,
2992488,2992497,,,313310292,325554024,0,
2992488,2992497,,,313313519,325554024,0,
2992488,2992497,,,313313519,325548853,0,
2992488,2992497,,,343875404,325554024,0,
2992488,2992497,,,313310292,338806614,0,
2992488,2992497,,,313313519,338806614,0,
2992489,2992488,,,313315673,343863032,0,
2992489,2992488,,,313317071,316798932,0,
2992489,2992488,,,313314585,319705301,0,
2992489,2992488,,,313318808,313317913,0,
2992489,2992488,,,313317071,325553385,0,
2992489,2992488,,,313311484,313311639,0,
2992489,2992488,,,313311484,313315765,0,
2992489,2992488,,,313319942,338817062,0,
2992489,2992488,,,313311484,313318335,0,
2992489,2992488,,,313317252,316798614,0,
2992489,2992488,,,313317071,325553769,0,
2992489,2992488,,,313317071,316797274,0,
2992489,2992488,,,313314585,325557116,0,
2992489,2992488,,,313315863,325554558,0,
2992489,2992488,,,313315673,331294981,0,
2992489,2992488,,,313315863,325553061,0,
2992489,2992488,,,313315863,331294252,0,
2992489,2992488,,,313317071,331294401,0,
2992489,2992488,,,313317252,313316781,0,
2992489,2992488,,,313311484,325551906,0,
2992489,2992488,,,313319942,325558589,0,
2992489,2992488,,,313317071,343872243,0,
2992489,2992488,,,313315863,325552533,0,
2992489,2992488,,,313315673,343871700,0,
2992489,2992488,,,313314585,317623840,0,
2992489,2992488,,,313311484,338804996,0,
2992489,2992488,,,313311484,325553999,0,
2992489,2992488,,,313319942,317621983,0,
2992489,2992488,,,313315673,343865815,0,
2992489,2992488,,,313318808,317624498,0,
2992489,2992488,,,313314585,316797119,0,
2992489,2992488,,,313319942,313314874,0,
2992489,2992488,,,313315673,325545101,0,
2992489,2992488,,,313319942,313314624,0,
2992489,2992488,,,313315673,316798338,0,
2992489,2992488,,,313313688,316798173,0,
2992489,2992488,,,313313908,313316069,0,
2992489,2992488,,,313315963,340738404,0,
2992489,2992488,,,313313688,328336494,0,
2992489,2992488,,,313315963,343868631,0,
2992489,2992488,,,313313908,313319851,0,
2992489,2992488,,,313313688,342676451,0,
2992489,2992488,,,313315963,341105725,0,
2992489,2992488,,,313315963,338800164,0,
2992489,2992488,,,313313908,338805646,0,
2992489,2992488,,,313315963,313311742,0,
2992489,2992488,,,313315963,328334396,0,
2992489,2992488,,,313315963,316798789,0,
2992489,2992488,,,313315963,343870699,0,
2992489,2992488,,,313313688,316796933,0,
2992489,2992488,,,313313908,313315843,0,
2992489,2992488,,,313313908,313310949,0,
2992489,2992488,,,313311066,313314709,0,
2992489,2992488,,,313315963,313317087,0,
2992489,2992488,,,313312709,338820370,0,
2992489,2992488,,,313311066,343871221,0,
2992489,2992488,,,313312709,338804930,0,
2992489,2992488,,,313314905,313313931,0,
2992489,2992488,,,313314905,325557688,0,
2992489,2992488,,,313312709,325549051,0,
2992489,2992488,,,313313908,313313404,0,
2992489,2992488,,,313311066,325554406,0,
2992489,2992488,,,313310565,343876223,0,
2992489,2992488,,,313319270,325545337,0,
2992489,2992488,,,313317321,325558488,0,
2992489,2992488,,,313316162,338800876,0,
2992489,2992488,,,313311066,317591509,0,
2992489,2992488,,,313315383,313313087,0,
2992489,2992488,,,313320527,313313775,0,
2992489,2992488,,,313319023,331295353,0,
2992489,2992488,,,313319023,316797516,0,
2992489,2992488,,,313312709,316798635,0,
2992489,2992488,,,313312709,338803397,0,
2992489,2992488,,,313312709,313312048,0,
2992489,2992488,,,313319270,338807362,0,
2992489,2992488,,,313310565,325547204,0,
2992489,2992488,,,313310565,325548004,0,
2992489,2992488,,,313316162,338803098,0,
2992489,2992488,,,313315383,317624295,0,
2992489,2992488,,,313316162,325558560,0,
2992489,2992488,,,313319270,316799793,0,
2992489,2992488,,,313310565,338805970,0,
2992489,2992488,,,313319023,343862249,0,
2992489,2992488,,,313312709,343865012,0,
2992489,2992488,,,313310565,325555451,0,
2992489,2992488,,,313320527,313319377,0,
2992489,2992488,,,313311066,330558642,0,
2992489,2992488,,,313312709,343869403,0,
2992489,2992488,,,313315383,313313529,0,
2992489,2992488,,,313317321,338806421,0,
2992489,2992488,,,313319023,313314566,0,
2992489,2992488,,,313319023,325545424,0,
2992489,2992488,,,313310565,338806330,0,
2992489,2992488,,,313314992,343865513,0,
2992489,2992488,,,313311066,331294870,0,
2992489,2992488,,,313317321,313313822,0,
2992489,2992488,,,313312709,343862365,0,
2992489,2992488,,,313311066,325548216,0,
2992489,2992488,,,313320527,340724827,0,
2992489,2992488,,,313317321,338820044,0,
2992489,2992488,,,313314992,330563109,0,
2992489,2992488,,,313311066,338806733,0,
2992489,2992488,,,313312709,325547546,0,
2992489,2992488,,,313312709,338800148,0,
2992489,2992488,,,313314905,316799010,0,
2992489,2992488,,,313314992,316797902,0,
2992489,2992488,,,313317321,338802710,0,
2992489,2992488,,,313316162,342675721,0,
2992489,2992488,,,313319023,338806363,0,
2992489,2992488,,,313316162,313318384,0,
2992489,2992488,,,313316162,338806355,0,
2992489,2992488,,,313310565,338804539,0,
2992489,2992488,,,313310565,325551796,0,
2992489,2992488,,,313310565,313318401,0,
2992489,2992488,,,313319023,317589915,0,
2992489,2992488,,,313310565,343872972,0,
2992489,2992488,,,313316162,338802826,0,
2992489,2992488,,,313319270,338801798,0,
2992489,2992488,,,313314992,343867779,0,
2992489,2992488,,,313312187,328334267,0,
2992489,2992488,,,313319270,328330659,0,
2992489,2992488,,,313312187,325555268,0,
2992489,2992488,,,313310565,325553865,0,
2992489,2992488,,,313312187,321999692,0,
2992489,2992488,,,313314992,313318809,0,
2992489,2992488,,,313314992,325554524,0,
2992489,2992488,,,313315383,313315880,0,
2992489,2992488,,,313316162,325554548,0,
2992489,2992488,,,313316162,313309980,0,
2992489,2992488,,,313314992,313319183,0,
2992489,2992488,,,313320527,313314274,0,
2992489,2992488,,,313312187,338807423,0,
2992489,2992488,,,313312187,325545141,0,
2992489,2992488,,,313312187,330566476,0,
2992489,2992488,,,313312187,325558348,0,
2992489,2992488,,,313312187,313312683,0,
2992489,2992488,,,313310918,325547722,0,
2992489,2992488,,,313317252,316798752,0,
2992489,2992488,,,313310918,317624470,0,
2992489,2992488,,,313311887,338805504,0,
2992489,2992488,,,313310918,343864604,0,
2992489,2992488,,,313317071,343863738,0,
2992489,2992488,,,313319186,343875404,0,
2992489,2992488,,,313310918,338807468,0,
2992489,2992488,,,313315863,325552568,0,
2992489,2992488,,,313310918,331294502,0,
2992489,2992488,,,313310918,313315058,0,
2992489,2992488,,,313315863,313317494,0,
2992489,2992488,,,313310918,343871245,0,
2992489,2992488,,,313310918,338803760,0,
2992489,2992488,,,313317252,313315658,0,
2992489,2992488,,,313319186,313313519,0,
2992489,2992488,,,313312570,325546303,0,
2992489,2992488,,,313312570,316796888,0,
2992489,2992488,,,313312570,325555907,0,
2992489,2992488,,,313311887,338802071,0,
2992489,2992488,,,313311887,325557921,0,
2992489,2992488,,,313310918,316799645,0,
2992489,2992488,,,313312570,341108138,0,
2992489,2992488,,,313310918,313316154,0,
2992489,2992488,,,313311887,313310833,0,
2992489,2992488,,,313319186,313310292,0,
2992489,2992488,,,313318808,325549831,0,
2992489,2992488,,,313312570,313313632,0,
2992489,2992488,,,313311887,316797754,0,
2992489,2992492,,,313316104,338803869,0,
2992489,2992492,,,313318031,319698779,0,
2992489,2992492,,,313320249,343873209,0,
2992489,2992492,,,313320249,325558995,0,
2992489,2992492,,,313310246,317587173,0,
